2,25020
1,39540
1,55980
1,57300
3,4020
3,71400
1,70260
2,26040
1,86280
1,73560
2,4920
3,53940
2,30060
2,65160
1,75120
3,41160
2,21480
5,68760
5,80100
4,76020
1,32340
0,38700
1,31860
1,32400
5,35760
1,32340
6,65760
4,49080
1,32040
0,54780
1,31560
1,31980
3,66840
1,32340
1,31860
6,81360
1,31560
4,59700
1,32100
1,32340
1,32520
1,32340
1,70860
1,32400
1,31740
1,31980
1,68760
1,32220
1,32280
1,32520
1,31860
1,81120
0,19680
6,72600
3,37080
6,71760
1,50880
0,43620
1,27660
2,34440
2,25320
2,78000
3,5640
3,36240
0,37620
0,68880
4,82440
3,30720
2,48120
2,73320
3,55380
3,55800
6,35040
3,44580
0,52680
2,77940
3,39780
3,42660
1,85860
1,66360
1,67800
1,41700
1,35460
1,51720
1,22980
1,40860
1,42600
3,17160
3,34800
0,57600
1,55680
0,79800
6,73500
3,40560
2,75960
1,71340
3,68940
3,55800
3,59640
6,76740
1,36420
3,40560
3,40080
2,24480
6,38460
3,46920
2,20700
3,59700
6,55260
3,16080
3,59880
3,35280
6,38580
2,75420
2,45420
2,83040
1,42780
4,49080
4,30240
1,55260
1,48660
6,26580
3,38160
1,48840
0,74280
0,79440
5,70740
3,43920
3,39540
6,38340
3,40260
3,44820
3,44880
3,42240
0,84480
1,42060
2,79620
0,48840
2,49920
4,28200
0,47760
2,1140
2,25980
0,79200
5,68880
2,25860
2,18840
2,8160
1,73200
2,50160
2,25800
2,26640
2,12900
2,45360
2,7860
1,85140
2,22320
1,74640
2,11820
2,83400
2,14880
1,76920
2,11400
1,75360
2,4080
2,24600
2,21540
1,81060
1,67080
1,85200
2,49740
1,80340
1,75420
2,24780
2,24000
2,12960
2,18120
2,15720
2,23580
2,23040
2,27480
2,33420
2,26100
1,76980
2,15840
2,25620
2,25260
1,68820
2,22620
2,24120
3,76320
4,60
5,6660
3,83400
6,84540
6,24900
0,23760
1,720
6,7020
6,52560
6,47100
6,73260
6,83520
6,67380
6,47340
3,75960
0,63660
0,23700
0,35340
4,54720
6,69420
6,82680
6,62160
6,73200
6,82920
0,14580
1,37500
3,57360
6,49320
0,19500
0,36420
0,29460
0,33540
5,58560
6,39960
6,82680
6,45000
0,19440
0,34140
0,35880
0,15900
6,70740
6,61680
0,31080
4,28500
0,34380
6,84240
0,62700
6,80340
5,33900
0,51360
2,32460
1,50100
6,85620
6,37380
6,49620
0,71820
6,84540
2,38100
6,54120
6,82380
6,67260
6,21900
0,18780
0,20940
0,26640
4,68700
6,73860
5,55140
6,61980
0,21240
3,48300
1,79020
3,48000
4,61440
2,21780
2,25740
6,73620
1,79800
0,34380
6,60900
6,79140
0,25440
1,84780
3,46740
2,48180
2,58620
2,60900
1,7740
1,71940
1,54120
4,31680
4,41640
2,74400
1,33420
2,2160
2,75660
1,31680
6,78000
0,81480
0,47280
4,71460
0,1680
1,47280
0,32880
1,47640
1,45540
1,77220
2,26520
2,59640
1,72420
1,76800
3,43260
1,72000
1,60600
1,38580
0,36600
1,69960
4,57360
3,35040
1,71640
0,36360
3,50040
1,70140
0,31980
2,50400
1,39540
2,78420
2,70260
0,38880
1,52860
2,27240
3,36600
0,31020
0,37140
2,19260
1,75240
0,40380
4,37020
0,43560
2,83700
0,82980
6,63000
1,83220
2,9660
1,83460
1,44220
0,62160
1,61140
6,84600
2,51720
2,75960
0,52620
6,84720
1,70200
1,40320
6,58920
2,66720
1,31500
3,33300
2,1020
6,15120
3,7620
1,77940
3,26520
0,39240
1,78120
0,34020
2,27360
1,65280
0,39900
4,58020
2,63300
2,39000
3,31020
2,55260
1,80880
2,67500
1,79680
1,62340
2,21780
2,21420
1,83520
1,44220
1,75840
2,70200
0,79740
5,31860
2,60060
3,30780
2,78060
5,43560
2,64080
3,33960
2,24480
3,27720
2,75420
2,78420
2,84540
3,4620
3,26760
3,34200
1,58620
5,56280
0,6000
3,55680
1,78480
1,69240
3,840
3,74340
2,42720
4,32100
3,83280
5,70740
6,66180
3,36360
6,58980
3,81720
4,48780
1,54180
5,38880
3,72300
4,21300
6,76320
0,78060
0,2760
6,40320
3,78780
4,81780
6,80400
1,56460
4,57780
3,76440
3,61320
3,79200
0,73860
0,73260
0,49620
2,26100
6,78240
0,73800
5,80940
6,61500
0,72420
0,66660
0,82620
1,74520
2,28740
6,27480
1,81240
0,28440
1,55320
1,47400
0,0
0,14700
0,73800
1,46020
2,86340
4,48300
4,56820
3,68580
2,20640
1,14220
4,51600
6,30540
4,71280
1,52680
3,30780
3,44520
2,78780
2,5640
1,48720
4,55440
1,60540
3,77880
3,78180
5,45840
0,59220
1,32400
2,84120
4,300
6,72660
2,79560
6,82800
1,30780
0,18720
4,62460
2,32400
3,40380
1,82620
3,29100
2,71820
1,55620
4,27240
3,43020
1,58500
1,68940
4,55500
4,81180
3,71400
6,74640
1,78300
1,82260
1,74280
3,56340
2,33840
1,37560
3,42300
6,38400
2,49980
3,52440
5,34680
0,70080
3,35640
3,35760
3,44760
5,30900
5,76920
2,11820
2,21600
0,40560
6,26940
0,53820
4,69240
4,72600
0,46620
4,33120
3,21120
3,25440
3,33180
2,65820
5,33480
1,62400
0,720
2,59400
3,37980
4,64620
3,61800
1,37980
3,35820
3,61680
2,42780
4,73260
3,46800
3,38880
3,44520
3,57300
4,1800
0,36660
4,30600
3,53520
0,62640
2,49020
0,4620
3,76260
6,84840
0,81720
0,18960
0,420
6,79320
6,77940
6,79140
6,48060
1,5160
1,37260
6,77820
5,75540
6,38580
6,67260
6,81240
1,75660
6,80280
6,61800
6,78600
6,63300
3,25980
6,50400
5,73200
6,84120
4,52620
1,57300
6,54120
6,85140
6,75540
3,29220
3,39360
3,71700
6,79260
6,83640
6,76980
0,2640
2,50220
6,73380
4,61800
6,80520
6,23880
6,85020
3,85620
6,47640
5,52380
3,48720
3,67260
1,76740
2,22800
0,79680
6,26460
6,49380
4,68820
6,81360
2,60960
3,43500
6,75480
2,22260
1,79920
5,80880
4,84900
4,82560
4,74520
6,56460
3,74460
4,66360
0,17760
4,80340
4,3000
4,81720
4,58020
5,39060
6,48480
2,86100
3,46080
6,30120
5,85620
2,48180
0,37500
0,79680
4,58560
3,50160
1,28980
4,53460
4,47460
3,70920
4,80820
5,76200
5,39480
4,48060
4,71700
6,43980
2,65580
2,31500
4,4020
4,82140
4,74820
4,83100
5,68700
0,65100
5,24780
1,64200
1,58140
0,46920
1,61980
2,39000
4,70380
2,28560
1,78720
2,72840
2,31620
4,81480
2,53160
4,72660
0,70320
2,45540
5,81000
5,69300
2,77700
0,57900
4,63780
4,52980
3,33660
2,44340
0,60600
2,70500
3,66660
6,25320
0,78840
6,36600
3,51840
6,62580
0,80280
5,86100
3,53820
5,22260
0,900
6,38820
6,5760
4,28560
5,51120
1,21900
2,75060
1,35160
2,33300
6,28020
5,30960
3,45960
6,39900
2,61620
0,68640
2,33720
2,82020
6,40080
4,52800
6,78540
1,83580
1,74580
4,72480
3,24900
6,23640
0,50640
4,80520
6,50220
0,80460
6,55500
1,35700
2,78360
0,67680
3,69120
4,71280
5,74220
1,61800
4,48780
5,82140
1,58620
6,48840
6,70320
5,19800
1,65700
4,33300
5,27960
0,72960
4,45780
2,83460
5,74520
6,44280
4,37680
3,77220
5,78900
5,77640
3,61020
5,30240
0,61980
0,74580
4,17760
0,74760
4,34380
0,79560
4,59280
6,71400
5,82260
6,2520
3,80400
5,36000
5,84360
2,60360
5,2760
2,45360
3,16980
4,4320
1,54780
1,56280
3,42900
2,62220
1,38220
0,77160
0,67380
0,74340
5,81960
6,78300
6,18600
1,40440
1,47160
5,54960
4,74700
3,49980
4,38580
1,29520
1,31980
4,72660
4,74940
4,54420
3,40020
1,63240
5,78420
2,64920
4,75000
2,74100
4,75420
5,25500
6,79800
0,70440
4,74220
6,50700
4,72960
1,39600
1,36840
2,47640
5,67500
4,75300
1,40920
5,71340
0,69000
6,43800
3,84060
1,42660
0,79380
4,30060
1,36180
4,72960
1,37080
1,43140
1,26400
1,32400
0,71040
1,44820
3,72840
1,41640
0,75840
0,81960
6,12240
1,40980
0,76740
1,41940
4,73440
1,43680
1,39120
3,78900
1,40200
4,74700
1,83160
4,73920
4,75480
5,64740
0,68460
4,74760
4,74760
1,26340
4,74760
4,74580
4,75540
1,73380
5,52200
0,74700
1,32160
4,840
4,75540
0,75480
1,27720
4,34020
0,53160
4,72660
4,75600
4,72000
1,26280
4,73500
4,75180
5,56520
1,20460
1,31080
4,75120
4,73320
0,41040
0,77820
1,35580
5,49740
0,76320
6,52800
0,81780
4,75240
4,73920
4,66720
4,75540
2,80700
1,36900
4,73560
1,33840
1,31920
1,35820
1,36480
5,36660
4,75600
1,36720
1,38220
4,72480
6,45540
4,74580
4,74280
1,33420
4,74040
4,74640
1,36900
4,72480
6,82320
1,54300
1,32520
1,31980
0,78120
1,36060
1,35160
0,47580
1,34920
1,26640
6,48480
1,26880
1,20580
0,85620
4,75540
0,67020
0,81660
4,74640
3,81840
4,80100
1,34140
4,76920
0,72060
1,37980
4,75540
1,42660
1,30180
1,34680
4,75180
4,73920
4,74700
0,70920
4,75300
3,75780
0,77940
1,49980
4,8580
5,64980
6,80280
6,68700
1,45840
0,75360
1,68700
0,80640
0,39060
0,66960
4,36420
1,19440
2,48720
0,42360
2,84000
2,35640
0,65520
2,83400
2,81780
6,43740
0,54480
0,68100
3,31140
5,51060
2,81120
0,38400
0,64560
5,85020
6,55200
2,39960
0,58140
0,38460
3,81300
5,9300
0,46320
0,39060
2,50880
0,78180
3,75060
2,82980
0,41700
1,3060
0,82260
3,72180
0,68760
2,81000
6,21240
2,83100
2,84360
2,79140
5,59040
2,83100
0,38340
3,20220
2,79500
2,82800
0,83640
4,16740
0,61740
2,79200
5,80400
5,82440
0,66180
1,68460
0,81360
1,33000
0,70680
0,76740
0,27120
2,82680
2,24120
1,39480
0,75840
1,68700
0,72360
0,34980
5,79200
6,39780
1,28140
2,79800
4,73200
2,82080
0,32280
0,51840
5,53100
0,56940
3,42300
2,80700
6,72900
0,66960
3,39060
0,73920
3,38580
3,67200
6,44340
1,45000
1,61200
0,62820
0,59040
2,81840
6,72060
2,80400
2,78360
0,54060
2,78240
2,82500
2,75840
0,49620
0,70560
2,79980
2,42360
2,79740
4,53220
0,1920
2,82680
2,80580
0,42540
2,34080
2,81720
1,18900
5,80100
0,62040
0,78480
2,81240
0,74580
2,78360
4,7200
2,81060
0,71880
0,33480
1,28500
0,50040
1,49380
0,74040
2,76920
6,37560
0,68220
3,18120
3,49080
2,32220
3,50040
6,58140
2,68700
0,36540
2,38880
0,53520
0,47820
6,85140
2,44160
6,75000
3,78480
3,66180
6,14760
2,28560
1,80460
6,79860
3,69000
6,35160
3,37140
5,53700
3,36480
6,51900
5,72420
2,78720
2,65040
5,78240
2,40620
0,57660
3,30000
6,77100
3,59400
6,79740
2,14580
3,1200
1,50220
0,36960
0,47520
2,3240
6,51660
4,46020
6,72420
1,58200
2,120
3,76080
4,80280
5,50280
6,36780
5,34080
1,70560
2,78180
2,41940
4,50700
6,49380
6,33420
5,64680
1,75960
3,39120
3,43560
1,75960
4,45120
4,4500
2,42660
6,86340
3,81060
4,2820
1,75240
2,50760
0,72720
3,73980
5,43140
2,83400
6,51180
2,17580
6,52920
2,75840
1,30480
5,53100
3,22200
6,75360
2,83760
1,62220
6,35880
6,79140
5,48240
0,53460
5,48720
3,38760
2,35280
6,51360
3,81000
6,53160
6,51480
6,51360
4,86160
2,60360
6,51240
0,23040
6,50580
0,83340
6,51720
6,55860
6,51120
6,50640
6,51600
3,43020
6,59400
6,53340
2,43560
6,51060
6,51960
6,49980
2,53160
4,69000
5,58020
2,54780
4,65940
4,65220
6,51240
4,64920
4,68040
3,36180
4,74580
4,76980
6,51180
3,38640
6,51300
3,41460
6,49800
6,50820
6,50460
6,50940
4,65340
3,18840
4,73920
1,18600
0,72540
6,51420
5,75360
2,72420
1,70860
4,65880
4,81720
6,20520
4,74400
4,74100
4,64800
2,66600
4,64260
4,74160
4,65220
4,66420
4,62460
4,65040
4,65640
4,66600
4,66180
4,64680
4,73740
4,74580
4,73200
5,0
4,67860
4,65400
0,74040
4,67680
4,66720
4,69900
5,69840
4,66240
4,73140
4,66000
3,50340
1,75420
5,22920
3,50400
4,72840
4,71940
4,66780
2,60300
4,69180
1,81120
4,67260
4,65400
4,73680
6,72900
4,66000
4,67200
4,73020
4,64620
4,75660
2,60240
4,68580
2,49020
4,66060
0,71820
4,65940
4,64680
4,65400
4,70140
4,68520
4,69960
4,77580
4,65040
1,63540
4,66420
4,67260
4,66780
4,61680
3,36600
6,52860
6,51840
4,68400
2,7020
2,76200
6,70380
5,31680
5,48000
3,82980
4,86280
0,77460
6,60480
0,77940
3,74820
6,48180
4,66480
4,35040
3,42480
4,72600
1,75180
1,61920
2,78600
0,85080
0,78060
5,78360
2,48540
0,5160
4,8400
0,80040
2,38280
0,78840
0,78180
6,74340
0,80400
3,71760
0,77460
3,70320
6,52500
6,81960
4,51480
0,77160
4,60060
1,43920
3,69840
0,77820
3,75720
0,78060
0,81180
5,33300
5,37740
5,44040
2,80220
2,80340
5,33840
0,73680
6,82440
1,81360
0,31320
6,50520
5,45360
4,64620
5,50040
6,54060
5,59100
5,28800
6,47280
5,44880
5,86100
0,76200
0,75960
5,9780
0,77160
1,5100
5,39960
5,28980
5,32160
5,44460
5,48180
3,85260
5,66780
0,77820
0,78240
0,80760
4,30600
6,40200
6,79320
0,78000
6,73920
1,50580
6,54120
0,80580
0,77580
5,85140
5,61560
0,79200
0,80100
3,71160
3,22500
0,31680
0,30660
0,77220
0,32580
2,19140
0,33180
3,72300
6,72540
0,32760
5,53700
0,77760
0,36120
6,74460
2,76260
1,37200
4,67140
3,38760
1,56220
3,47880
4,34620
6,67020
6,61800
5,29760
3,75300
4,68700
6,80520
0,34680
4,59280
3,75660
3,69300
3,79320
3,68100
4,81180
1,78540
5,39480
3,74160
4,82440
3,67680
4,68700
3,71220
3,67500
3,79560
3,79500
3,72300
3,67020
3,43560
5,53640
3,39480
3,42360
1,78420
3,75900
3,72540
4,68880
3,82320
3,69240
5,72240
3,79800
3,43620
3,70680
2,51840
2,41520
1,78480
3,83340
3,68160
0,41940
0,54600
3,73680
4,35040
4,61860
4,68760
4,70860
4,70200
4,68700
4,68580
3,72240
3,72360
4,68580
3,77220
5,36000
2,51720
3,79620
3,72960
2,64920
4,49860
3,71940
0,78540
1,55320
3,70680
4,3060
4,79080
4,420
3,69480
4,70020
3,57840
0,54720
5,1320
3,72900
3,82380
3,70380
3,69120
4,36360
3,71220
4,25560
3,82800
4,81780
3,72360
3,69300
4,71220
0,18600
0,43620
3,72360
4,46500
3,71220
3,76380
5,22800
3,71760
0,78240
3,71700
3,72420
1,27840
0,41760
4,68520
0,25860
4,68700
3,76080
3,73080
3,69420
3,82860
3,60960
0,840
3,79440
3,70860
3,72300
3,82440
3,72780
3,81660
1,54480
1,76980
6,52920
0,38760
1,78360
6,70920
0,23400
4,13680
0,76920
3,81660
3,82500
3,82800
3,82380
0,32880
3,82800
3,81600
4,37740
3,81120
4,33360
3,82380
0,34740
3,55560
3,82740
3,82440
4,37860
3,81900
5,85560
3,83040
3,83220
4,41040
3,71520
3,82260
3,83280
3,82920
3,1620
6,53400
3,82380
2,67980
0,36900
3,84000
0,42300
3,81600
3,80880
3,82440
3,80400
6,45840
3,82620
4,47700
0,39180
3,54360
3,81120
3,83220
3,82140
3,83820
3,82200
3,80700
0,28260
0,40620
3,84300
6,73260
0,23220
3,83520
3,80760
0,25020
4,46080
6,81120
3,82500
3,82620
4,46740
3,83040
6,45600
3,82020
3,82560
5,45180
1,56160
3,82440
6,69420
3,82080
6,75960
3,82980
3,82140
0,2460
5,76500
3,85140
3,81360
3,80820
3,83400
0,34320
1,30600
3,80340
3,82980
3,83040
3,80580
5,57960
3,83160
3,83220
3,81960
6,84720
0,28800
3,82320
3,80340
3,82860
3,82560
3,80880
3,81540
3,81540
5,1500
3,83040
3,81600
3,82740
6,75780
3,81180
3,81720
0,35160
3,83760
5,66360
4,69960
0,45060
2,72180
3,83400
0,43620
6,81240
3,82320
4,31260
4,61320
3,81960
3,83340
0,29880
6,84360
0,66120
3,82440
0,49560
0,12840
1,37500
4,11700
1,67500
3,39000
4,28860
0,22320
2,85380
3,19080
0,64260
1,50820
3,82320
2,83760
3,58440
3,33780
4,75240
4,2040
3,43200
3,36900
3,42840
5,44400
5,47400
4,57840
0,18120
2,60300
3,5340
2,84360
5,6840
4,31200
3,46860
4,21420
1,43740
2,49800
1,62340
3,48420
4,53040
3,6960
0,81060
5,45360
6,69360
1,45480
2,21720
1,4920
3,47940
1,26760
2,46860
4,37980
3,80160
6,46980
4,22320
3,30240
0,41220
0,61560
2,83460
2,27060
0,27000
6,82680
5,76680
4,55200
2,85260
1,81480
1,62700
3,53100
6,73080
2,45060
0,85680
5,43920
0,31440
0,40080
0,22380
4,20340
3,66840
1,81300
5,59040
0,14760
0,54600
4,53520
2,76080
3,62280
5,85080
5,55200
5,40980
1,47700
3,58080
5,34020
5,42360
3,29100
1,75900
4,20880
3,7740
3,82860
3,22020
0,75840
4,57300
3,2160
5,52080
5,27240
0,81780
4,72060
2,47460
4,70680
0,82500
3,57780
0,85200
0,81240
0,83460
2,80820
5,36540
6,63180
6,64560
0,32880
2,32520
0,47460
6,58020
4,1260
4,46020
0,33060
4,540
4,23520
6,72840
2,43500
3,47100
0,40020
4,52560
6,21000
0,75360
0,68640
2,43560
1,57480
6,72660
6,69600
0,36960
5,85860
1,19080
0,16980
0,77100
2,68700
0,58080
0,61980
1,37740
0,56340
1,21780
0,84720
0,78660
1,33960
0,68520
5,82920
6,18180
0,74220
0,42600
0,74280
5,120
6,45660
0,60540
2,69720
1,16740
0,78960
0,780
6,81180
0,81420
0,62220
2,71220
3,73140
0,62040
2,75300
5,43920
1,46500
0,84900
3,66240
0,82440
1,30720
4,31560
6,76380
3,18000
2,77400
3,44940
2,75780
0,73260
2,7080
2,73980
2,69300
0,82740
3,21360
4,48960
0,53580
5,80820
5,76740
1,83040
6,70860
2,75180
2,9120
2,40080
1,77940
2,49920
2,75300
2,74460
1,54660
2,73920
1,39420
2,73440
2,74460
4,8220
2,44160
1,82920
1,25140
1,49200
2,74520
1,28440
1,17820
1,51960
2,74700
2,75960
1,48840
2,73440
2,75180
4,85560
2,75180
3,37620
1,62100
2,74400
3,20040
1,53280
2,74940
5,70680
2,75120
2,75360
0,64680
3,27360
2,73200
2,65880
1,68340
2,75060
2,73920
2,75000
5,76320
1,70620
0,64860
1,77580
2,73200
2,74640
2,74100
3,32280
0,73560
0,68340
2,73020
3,67620
2,74820
6,54780
1,70080
1,80340
2,3000
2,75000
2,73800
2,45600
2,41460
6,30960
1,75420
1,71880
4,33420
4,37200
4,79680
5,58440
5,76680
2,43560
0,27120
6,80520
5,41220
2,85380
0,78480
0,38280
3,78900
3,5340
6,80580
1,26700
4,60180
0,68280
1,41280
3,68340
0,54780
1,78780
5,64440
4,3360
1,61200
2,15960
5,51960
4,77520
5,36000
1,79560
6,1560
5,48600
5,40740
3,45120
5,52560
3,79380
2,34740
5,76620
3,78960
4,73260
4,70020
2,69780
4,54120
1,40140
4,81480
5,5220
1,54600
1,56940
5,900
0,11940
5,480
3,63480
4,84000
0,85980
1,77040
3,26700
1,12180
5,57240
5,46380
3,79500
1,54180
5,25560
4,72780
1,34920
5,83940
4,68280
6,71520
1,28020
4,14760
5,33780
5,57180
5,34560
0,77460
0,78120
1,77580
1,73380
1,72660
2,480
5,58800
1,81600
1,75720
1,79260
2,21660
1,60540
3,42240
3,75300
3,1140
2,73200
1,44940
6,39840
1,49620
0,62700
1,44580
3,85560
4,26280
4,31740
3,35400
3,66000
4,420
1,52260
4,7500
2,69000
1,50160
3,76800
1,29940
0,71280
4,28260
1,85440
3,83220
3,55740
4,27060
4,28680
2,58440
1,34980
3,75660
1,76080
4,26820
4,36060
3,20640
1,60540
1,31620
1,51660
1,79440
1,51960
1,46620
4,960
1,57000
2,82740
4,27000
3,79320
1,54840
6,61860
3,60000
1,69240
2,73020
3,57900
1,39360
4,27600
3,74520
6,35040
0,74700
0,72540
3,55740
1,27600
2,25440
2,29520
2,32220
2,34320
4,10500
4,24720
4,25320
0,49500
3,50040
3,50820
2,78720
1,37380
0,48600
5,1620
0,37320
3,31980
0,37920
0,38460
0,38280
0,37920
0,43140
0,39060
0,37500
0,38040
0,37620
0,37860
0,38040
0,38760
0,37560
0,37260
0,36960
0,38280
0,33480
0,38220
0,37920
0,37260
0,37800
0,39240
0,37560
0,39960
0,37620
0,38040
0,39780
0,42180
4,46020
0,37860
3,32340
0,41940
0,41820
0,37800
0,37380
0,38340
0,38760
0,38220
0,38460
0,41700
0,37560
0,38460
0,38220
0,37680
0,39000
0,37320
0,38460
0,33720
0,37140
5,82260
5,27480
5,70020
5,82980
0,74880
5,80640
0,52320
5,82500
5,80880
3,43860
5,82140
2,78300
5,84180
1,6000
6,46080
5,85140
2,79860
5,84840
5,72060
5,75480
5,75000
5,85380
5,81300
1,61560
6,9240
5,75360
4,34140
6,31680
5,73380
5,79500
5,80340
5,80700
5,85380
5,78300
5,85920
5,77520
6,0
6,70080
5,79980
6,63960
5,85800
5,81300
5,84120
5,81300
4,26220
5,73500
6,65340
6,76560
5,76800
6,76080
1,31620
3,62220
1,35640
2,53400
1,30360
1,1140
5,51420
4,62400
1,31920
5,65820
0,31020
0,28680
6,71880
6,83880
5,39060
5,70980
0,72420
2,25500
4,80820
1,79740
6,50160
5,65880
2,78240
2,36840
6,48300
2,28020
3,47820
1,81240
1,70020
6,81120
1,83040
1,68820
4,43620
6,27420
6,67800
3,77940
3,24960
3,63240
6,64320
0,82320
1,71460
0,30060
5,30900
3,71640
4,79560
3,58860
2,75720
6,49920
4,81240
6,57240
0,74940
6,75180
0,77760
0,29340
2,43080
4,30960
5,34800
1,59220
2,72060
0,41100
2,34620
0,30900
0,32640
0,31980
0,54900
4,55620
3,19320
6,47040
4,52140
0,56220
0,31620
6,58020
6,1260
4,81000
6,83520
1,8160
1,78600
2,35940
2,80640
3,82800
1,27480
5,64320
2,85920
1,65520
2,68100
3,55200
3,55560
3,46140
3,48780
2,84600
6,56700
3,25380
0,2700
3,55980
3,45240
3,50580
6,56580
5,48300
0,25320
2,85980
4,57240
6,37080
4,55800
4,37620
4,83520
4,76440
4,76620
1,50940
4,27720
0,23820
4,36180
2,56640
4,33840
4,73800
0,18960
2,7500
4,36240
4,74160
6,52980
6,58020
0,36000
0,26940
4,83940
2,7260
5,69840
4,37200
4,77520
2,7380
3,79680
4,32400
0,9840
0,26700
2,55860
2,85620
3,240
2,84180
3,57060
2,84900
2,72420
3,60
0,60060
3,60120
2,52800
4,8160
3,72900
2,84900
3,71160
2,57540
4,23580
3,23700
2,85020
2,75180
3,80880
2,78420
3,21600
1,46560
3,61020
4,9540
4,18240
2,78420
2,76260
4,23340
2,83700
2,76080
3,69840
2,77400
4,12720
2,81600
4,84060
2,73740
2,82860
2,73440
3,82380
2,78120
4,19320
4,24840
3,76440
3,1260
1,48000
2,56880
4,78000
1,44820
2,36960
0,70200
4,44400
5,84600
2,35820
2,21660
6,75420
6,28860
6,38820
0,27360
1,72180
6,70140
6,85680
2,39600
0,24300
1,24180
0,27540
2,23040
1,82140
2,33000
1,81720
2,79560
2,57360
2,1740
6,55020
2,70800
2,85380
6,58800
2,24060
0,41220
6,62340
0,27240
0,26220
4,54360
2,37740
1,84420
2,18540
4,67620
2,48600
1,71520
3,74700
1,85920
1,28800
1,80400
6,85500
5,40440
5,54360
0,12720
2,30780
2,24900
1,70800
4,40260
1,83580
2,28860
2,31500
2,38640
0,55860
1,57000
3,35580
2,31560
2,74400
2,39000
2,27360
2,34200
4,57360
4,57360
3,34500
3,34500
6,25800
2,25680
4,57240
0,57360
3,36300
3,34560
3,34620
5,35820
3,66720
2,25500
1,80820
2,70800
2,74820
1,31860
1,40020
1,50880
0,73500
3,47100
2,47340
1,46200
1,75300
1,37260
6,59220
2,37200
1,76980
2,37080
1,40140
1,43800
3,51240
1,42480
1,43680
1,43620
1,46380
2,26640
4,35820
1,49020
3,41580
0,77100
1,44220
1,43920
1,47220
2,60120
1,67140
0,81900
1,49980
1,56280
1,62460
1,72120
4,61200
1,79320
1,56160
2,53760
1,48900
1,64980
1,48660
1,73740
1,69600
1,24540
1,67920
1,46860
1,67980
1,53100
1,60840
1,74280
1,71520
1,72540
1,120
3,54300
1,81540
1,45300
4,36240
1,63060
2,420
4,41520
6,57300
1,62460
1,77400
1,61260
1,56520
1,57180
4,80820
2,25260
2,21540
5,84840
1,70380
5,31380
2,79080
1,11040
2,46020
2,41400
2,56160
5,53640
1,37860
2,75120
0,80040
1,62460
2,78300
4,49740
1,69840
3,81120
3,840
1,81240
4,1380
4,0
4,52620
2,73320
1,83220
6,78060
2,67380
2,70980
0,49320
5,82620
1,67620
1,72180
0,74880
1,67020
2,39720
4,34200
1,29160
2,82140
2,40800
2,78840
3,53880
2,20220
1,73740
1,74700
6,79980
4,79200
2,1380
0,42240
2,19620
1,81840
1,84780
3,75480
2,27120
1,79800
1,77580
1,80760
1,55140
2,46680
2,55020
1,82860
1,79620
1,34860
1,84720
1,85380
2,10200
0,37920
1,82260
1,54840
1,78060
2,360
1,9420
3,18300
3,70500
3,71340
6,69660
3,68160
3,78060
2,36300
3,78360
3,80640
4,11100
6,86280
0,300
3,82080
0,72660
3,67320
0,53040
3,42180
0,42720
0,70860
0,57600
0,52500
1,28080
1,73620
1,67680
6,50700
3,26940
3,80340
2,73320
3,77640
0,76140
5,85920
0,40620
1,12900
3,43020
3,68580
3,48600
5,34200
5,78240
3,17400
2,74340
3,70740
0,69720
3,68400
3,62220
4,22800
0,7140
0,85260
3,63540
3,71700
3,78000
4,21600
1,22200
0,40440
0,62160
2,62100
0,55380
5,44580
6,50700
4,6600
0,36780
3,84360
1,4440
6,41340
0,56760
3,74160
2,12120
1,11580
0,79440
3,68760
0,70980
3,65940
3,64140
4,27960
1,20820
1,21300
1,43440
4,19980
0,35340
1,31500
4,80340
5,28860
6,59640
1,31080
0,77040
3,44460
1,25620
0,35760
1,7200
2,71880
0,59340
4,900
2,70320
1,27240
6,30060
4,54240
0,29520
6,39360
2,27480
6,65940
4,63840
6,19740
3,42120
1,49020
1,55380
3,70200
5,57720
3,51420
4,67560
4,68700
4,77340
4,57660
4,80700
4,80820
2,31920
4,78720
4,79500
4,77820
4,77280
4,77820
4,78360
4,77520
4,79740
2,43860
4,77580
4,64140
4,77340
4,79800
4,78540
4,66420
4,80280
4,70020
4,81300
4,80280
4,76980
4,79020
4,76800
0,76620
2,77640
2,76260
4,36060
3,45840
3,74580
1,71700
3,3540
4,37080
2,77280
2,76440
2,75600
4,78420
2,76920
2,77280
2,76560
4,37380
2,76560
4,35880
1,72600
2,77700
2,54900
2,75720
2,76320
1,72060
1,5400
2,56940
6,73440
1,39120
4,31860
0,67200
0,71820
1,85860
3,42180
0,41100
0,52500
0,52860
6,86280
1,33060
6,67140
1,34380
0,56520
6,48360
0,54660
2,22260
0,56760
0,55740
0,52740
0,53040
0,56760
3,23340
0,55140
0,51780
2,69360
0,40500
1,34020
0,38400
6,33660
0,44160
1,68940
1,8400
3,42480
1,10560
3,43080
3,42300
3,43020
3,57840
1,10200
1,12420
1,9780
1,12900
1,13980
1,8640
1,11040
4,66780
1,14520
1,9180
4,55200
0,79740
2,52740
0,77460
2,72000
0,76020
1,19980
0,76620
2,43920
0,75000
2,47760
0,75540
4,69300
0,74940
0,71220
0,74460
1,14820
0,76140
1,19380
1,42900
0,73860
0,73560
0,72660
0,68940
0,73440
4,38520
0,75540
0,75480
1,13380
3,45360
2,34080
5,40920
6,67500
